Dataset,Tamaño Ventana,Tiempo Medio,Fitnes Medio,Tipo de Cruce,Tipo de Mutacion,Tipo de Reemplazo
Synthetic_1,250,0.3400048812230428,1.3585300742315825,2,2,3
Synthetic_1,250,0.33905595938364663,1.3585300742315825,2,3,1
Synthetic_1,250,0.351221760114034,1.3585300742315825,2,3,2
Synthetic_1,250,0.33995410601298015,1.3585300742315825,2,3,3
Synthetic_1,200,0.37617472807566327,0.3411948688683065,1,1,1
Synthetic_1,200,0.3729533672332764,0.0733571022609863,1,1,2
Synthetic_1,200,0.3744065205256144,0.0733571022609863,1,1,3
Synthetic_1,200,0.36543816725413003,0.0733571022609863,1,2,1
Synthetic_1,200,0.37734502951304116,0.0733571022609863,1,2,2
Synthetic_1,200,0.36631892522176107,0.0733571022609863,1,2,3
Synthetic_1,200,0.36449350516001383,0.0733571022609863,1,3,1
Synthetic_1,200,0.378376833597819,0.0733571022609863,1,3,2
Synthetic_1,200,0.36603647073109946,0.0733571022609863,1,3,3
Synthetic_1,200,0.40213974316914874,0.22674479267312364,2,1,1
Synthetic_1,200,0.40290958086649575,0.0733571022609863,2,1,2
Synthetic_1,200,0.4059661149978638,0.0733571022609863,2,1,3
Synthetic_1,200,0.39218065738677976,0.0733571022609863,2,2,1
Synthetic_1,200,0.4101106325785319,0.0733571022609863,2,2,2
Synthetic_1,200,0.39333571592966715,0.0733571022609863,2,2,3
Synthetic_1,200,0.3925835371017456,0.0733571022609863,2,3,1
Synthetic_1,200,0.4066357056299845,0.0733571022609863,2,3,2
Synthetic_1,200,0.392124350865682,0.0733571022609863,2,3,3
Synthetic_1,125,0.7725749731063842,2.3827103873394035,1,1,1
Synthetic_1,125,0.7227122227350871,1.7908355466901011,1,1,2
Synthetic_1,125,0.8045219818751017,1.7961551334687573,1,1,3
Synthetic_1,125,0.7504510720570882,1.8298498277974902,1,2,1
Synthetic_1,125,0.6304518858591716,1.6814489767318852,1,2,2
Synthetic_1,125,0.6745628197987874,1.6941504492035075,1,2,3
Synthetic_1,125,0.7446788469950358,1.8298498277974902,1,3,1
Synthetic_1,125,0.6312432209650676,1.6814489767318852,1,3,2
Synthetic_1,125,0.6745726188023885,1.6941504492035075,1,3,3
Synthetic_1,125,0.7635125796000163,2.3299467062262353,2,1,1
Synthetic_1,125,0.825296409924825,1.7791390385937256,2,1,2
Synthetic_1,125,0.8400879542032877,1.7701508130218835,2,1,3
Synthetic_1,125,0.887522530555725,1.7954353701477843,2,2,1
Synthetic_1,125,0.7025901953379313,1.681033917142374,2,2,2
Synthetic_1,125,0.8593271573384603,1.6835130985873346,2,2,3
Synthetic_1,125,0.8896318515141804,1.7954353701477843,2,3,1
Synthetic_1,125,0.6962770462036133,1.681033917142374,2,3,2
Synthetic_1,125,0.8576598167419434,1.6835130985873346,2,3,3
Synthetic_1,100,0.7996931950251261,2.276334395971047,1,1,1
Synthetic_1,100,0.7808322906494141,1.38599069173529,1,1,2
Synthetic_1,100,0.7394792397816976,1.423822066008322,1,1,3
Synthetic_1,100,0.6950320323308309,0.2373271764628185,1,2,1
Synthetic_1,100,0.6928303241729736,0.2373271764628185,1,2,2
Synthetic_1,100,0.6811334133148194,0.2373271764628185,1,2,3
Synthetic_1,100,0.693510913848877,0.2373271764628185,1,3,1
Synthetic_1,100,0.6946343183517456,0.2373271764628185,1,3,2
Synthetic_1,100,0.682176160812378,0.2373271764628185,1,3,3
Synthetic_1,100,1.0809096813201904,1.9520910161652556,2,1,1
Synthetic_1,100,0.9981601953506469,1.2541912752664452,2,1,2
Synthetic_1,100,0.8714269002278646,1.3123227001000497,2,1,3
Synthetic_1,100,0.7147761662801106,0.2373271764628185,2,2,1
Synthetic_1,100,0.7314034223556518,0.2373271764628185,2,2,2
Synthetic_1,100,0.7114216089248657,0.2373271764628185,2,2,3
Synthetic_1,100,0.7166428248087565,0.2373271764628185,2,3,1
Synthetic_1,100,0.7217915137608846,0.2373271764628185,2,3,2
Synthetic_1,100,0.7089575131734213,0.2373271764628185,2,3,3
Synthetic_2,250,0.32158873081207273,0.8087896215508464,1,1,1
Synthetic_2,250,0.3219218571980794,0.6033669265163264,1,1,2
Synthetic_2,250,0.3238359928131104,0.6033669265163264,1,1,3
Synthetic_2,250,0.31612772941589357,0.6135033186183697,1,2,1
Synthetic_2,250,0.32797879378000894,0.6033669265163264,1,2,2
Synthetic_2,250,0.31543803215026855,0.6033669265163264,1,2,3
Synthetic_2,250,0.31525630950927735,0.6135033186183697,1,3,1
Synthetic_2,250,0.32806508541107177,0.6033669265163264,1,3,2
Synthetic_2,250,0.3149941126505534,0.6033669265163264,1,3,3
Synthetic_2,250,0.35074525674184165,0.7099484919497491,2,1,1
Synthetic_2,250,0.34821305274963377,0.6033669265163264,2,1,2
Synthetic_2,250,0.352273424466451,0.6033669265163264,2,1,3
Synthetic_2,250,0.3408897876739502,0.6164377328941977,2,2,1
Synthetic_2,250,0.3580877145131429,0.6033669265163264,2,2,2
Synthetic_2,250,0.3436388889948527,0.6033669265163264,2,2,3
Synthetic_2,250,0.34208234945933025,0.6164377328941977,2,3,1
Synthetic_2,250,0.3555024226506551,0.6033669265163264,2,3,2
Synthetic_2,250,0.3430451949437459,0.6033669265163264,2,3,3
Synthetic_2,200,0.3709917704264323,0.9498359659876786,1,1,1
Synthetic_2,200,0.37355223496754963,0.7030926888335756,1,1,2
Synthetic_2,200,0.37445908387502036,0.7030926888335756,1,1,3
Synthetic_2,200,0.36586965719858805,0.7030926888335756,1,2,1
Synthetic_2,200,0.3780499537785848,0.7030926888335756,1,2,2
Synthetic_2,200,0.36550567944844564,0.7030926888335756,1,2,3
Synthetic_2,200,0.36351215044657387,0.7030926888335756,1,3,1
Synthetic_2,200,0.3782933473587036,0.7030926888335756,1,3,2
Synthetic_2,200,0.3663805882136027,0.7030926888335756,1,3,3
Synthetic_2,200,0.4029726505279541,0.8961098060145916,2,1,1
Synthetic_2,200,0.39806394577026366,0.7030926888335756,2,1,2
Synthetic_2,200,0.40360349814097085,0.7030926888335756,2,1,3
Synthetic_2,200,0.39185252984364827,0.7030926888335756,2,2,1
Synthetic_2,200,0.41077675024668375,0.7030926888335756,2,2,2
Synthetic_2,200,0.39242831071217854,0.7030926888335756,2,2,3
Synthetic_2,200,0.39259406725565593,0.7030926888335756,2,3,1
Synthetic_2,200,0.40716193517049154,0.7030926888335756,2,3,2
Synthetic_2,200,0.3920865615208944,0.7030926888335756,2,3,3
Synthetic_2,125,0.6721959590911866,2.20694331211146,1,1,1
Synthetic_2,125,0.7066696008046468,1.623178527744194,1,1,2
Synthetic_2,125,0.7496837695439657,1.6306281144085681,1,1,3
Synthetic_2,125,0.7747273365656535,1.6136487074225185,1,2,1
Synthetic_2,125,0.6579016049702963,1.5195523854832986,1,2,2
Synthetic_2,125,0.6741392532984416,1.526160078199291,1,2,3
Synthetic_2,125,0.771882955233256,1.6136487074225185,1,3,1
Synthetic_2,125,0.6582399606704712,1.5195523854832986,1,3,2
Synthetic_2,125,0.6745147466659546,1.526160078199291,1,3,3
Synthetic_2,125,0.8381216287612915,2.14064858763961,2,1,1
Synthetic_2,125,0.7272111097971599,1.6362492408754998,2,1,2
Synthetic_2,125,0.7433178663253784,1.6311515344414622,2,1,3
Synthetic_2,125,0.8946739196777344,1.6348290615532446,2,2,1
Synthetic_2,125,0.6995822747548421,1.5194937181486428,2,2,2
Synthetic_2,125,0.762163233757019,1.5210590909896884,2,2,3
Synthetic_2,125,0.894657556215922,1.6348290615532446,2,3,1
Synthetic_2,125,0.6954097827275594,1.5194937181486428,2,3,2
Synthetic_2,125,0.760561474164327,1.5210590909896884,2,3,3
Synthetic_2,100,0.9110788186391194,2.7929373081870827,1,1,1
Synthetic_2,100,0.8407858610153198,2.09040813382177,1,1,2
Synthetic_2,100,0.829145352045695,2.087619857159639,1,1,3
Synthetic_2,100,0.6932166337966919,1.3881808639225137,1,2,1
Synthetic_2,100,0.6947660605112712,1.3881808639225137,1,2,2
Synthetic_2,100,0.6896220525105794,1.3881808639225137,1,2,3
Synthetic_2,100,0.6925190766652425,1.3881808639225137,1,3,1
Synthetic_2,100,0.6939569552739461,1.3881808639225137,1,3,2
Synthetic_2,100,0.6858075777689616,1.3881808639225137,1,3,3
Synthetic_2,100,1.1551202217737833,2.55928570889148,2,1,1
Synthetic_2,100,0.9801897048950196,2.045181568777196,2,1,2
Synthetic_2,100,0.8972519079844157,2.0971680632130587,2,1,3
Synthetic_2,100,0.7169688622156779,1.3881808639225137,2,2,1
Synthetic_2,100,0.724008027712504,1.3881808639225137,2,2,2
Synthetic_2,100,0.71032768090566,1.3881808639225137,2,2,3
Synthetic_2,100,0.7202702124913534,1.3881808639225137,2,3,1
Synthetic_2,100,0.7253365993499756,1.3881808639225137,2,3,2
Synthetic_2,100,0.7087589263916015,1.3881808639225137,2,3,3
Synthetic_3,250,0.31959744294484455,1.354505230050537,1,1,1
Synthetic_3,250,0.31907265186309813,1.3542446277451696,1,1,2
Synthetic_3,250,0.3208416223526001,1.3542446277451696,1,1,3
Synthetic_3,250,0.3113365888595581,1.3542446277451696,1,2,1
Synthetic_3,250,0.32458701928456624,1.3542446277451696,1,2,2
Synthetic_3,250,0.31221965948740643,1.3542446277451696,1,2,3
Synthetic_3,250,0.31148173014322916,1.3542446277451696,1,3,1
Synthetic_3,250,0.32428932984670006,1.3542446277451696,1,3,2
Synthetic_3,250,0.3134855349858602,1.3542446277451696,1,3,3
Synthetic_3,250,0.34562753041585287,1.3542446277451696,2,1,1
Synthetic_3,250,0.3451045751571655,1.3542446277451696,2,1,2
Synthetic_3,250,0.3508989572525024,1.3542446277451696,2,1,3
Synthetic_3,250,0.3355323314666748,1.3542446277451696,2,2,1
Synthetic_3,250,0.34923630555470786,1.3542446277451696,2,2,2
Synthetic_3,250,0.3399000883102417,1.3542446277451696,2,2,3
Synthetic_3,250,0.3367847681045532,1.3542446277451696,2,3,1
Synthetic_3,250,0.3510514815648397,1.3542446277451696,2,3,2
Synthetic_3,250,0.3409423271814982,1.3542446277451696,2,3,3
Synthetic_3,200,0.3727893670399984,2.1634671150949654,1,1,1
Synthetic_3,200,0.3739837487538656,2.1590707775434246,1,1,2
Synthetic_3,200,0.37633461952209474,2.1590707775434246,1,1,3
Synthetic_3,200,0.36781269709269204,2.1590707775434246,1,2,1
Synthetic_3,200,0.38135215441385906,2.1590707775434246,1,2,2
Synthetic_3,200,0.370169989267985,2.1590707775434246,1,2,3
Synthetic_3,200,0.3673770586649577,2.1590707775434246,1,3,1
Synthetic_3,200,0.38068361282348634,2.1590707775434246,1,3,2
Synthetic_3,200,0.370017131169637,2.1590707775434246,1,3,3
Synthetic_3,200,0.4040614366531372,2.161664721106829,2,1,1
Synthetic_3,200,0.40117730299631754,2.1590707775434246,2,1,2
Synthetic_3,200,0.406201179822286,2.1590707775434246,2,1,3
Synthetic_3,200,0.3937337001164754,2.1590707775434246,2,2,1
Synthetic_3,200,0.406592869758606,2.1590707775434246,2,2,2
Synthetic_3,200,0.3948170741399129,2.1590707775434246,2,2,3
Synthetic_3,200,0.3955905596415202,2.1590707775434246,2,3,1
Synthetic_3,200,0.408644167582194,2.1590707775434246,2,3,2
Synthetic_3,200,0.3969379742940267,2.1590707775434246,2,3,3
Synthetic_3,125,0.8053876161575317,3.207278360963282,1,1,1
Synthetic_3,125,0.7697471141815185,3.1342076844381612,1,1,2
Synthetic_3,125,0.7432617584864298,3.1358558110998205,1,1,3
Synthetic_3,125,0.7846445719401042,3.131978805450181,1,2,1
Synthetic_3,125,0.6371354500452677,3.1212664664978775,1,2,2
Synthetic_3,125,0.6581562121709188,3.1226291387352543,1,2,3
Synthetic_3,125,0.7832018136978149,3.131978805450181,1,3,1
Synthetic_3,125,0.6370471556981404,3.1212664664978775,1,3,2
Synthetic_3,125,0.6581179062525432,3.1226291387352543,1,3,3
Synthetic_3,125,0.8529808441797893,3.1761889454828145,2,1,1
Synthetic_3,125,0.8383966128031413,3.132509865331426,2,1,2
Synthetic_3,125,0.8576323827107747,3.1339152838238302,2,1,3
Synthetic_3,125,0.9006012360254924,3.1330015811016008,2,2,1
Synthetic_3,125,0.6710348288218181,3.1210595176910325,2,2,2
Synthetic_3,125,0.7304093678792317,3.1213497295451447,2,2,3
Synthetic_3,125,0.9054237683614095,3.1330015811016008,2,3,1
Synthetic_3,125,0.6735435803731282,3.1210595176910325,2,3,2
Synthetic_3,125,0.7319164911905924,3.1213497295451447,2,3,3
Synthetic_3,100,0.8766979217529297,4.402576249305279,1,1,1
Synthetic_3,100,0.8180720408757528,4.3590497526354985,1,1,2
Synthetic_3,100,0.9048799753189087,4.357225154973382,1,1,3
Synthetic_3,100,0.6975104252497355,4.32736042383865,1,2,1
Synthetic_3,100,0.714220921198527,4.32736042383865,1,2,2
Synthetic_3,100,0.7004302183787028,4.32736042383865,1,2,3
Synthetic_3,100,0.6983527104059856,4.32736042383865,1,3,1
Synthetic_3,100,0.7136933406194051,4.32736042383865,1,3,2
Synthetic_3,100,0.6961422046025594,4.32736042383865,1,3,3
Synthetic_3,100,1.06974089940389,4.384676325676148,2,1,1
Synthetic_3,100,0.9690188725789388,4.352191661989596,2,1,2
Synthetic_3,100,0.8719602743784587,4.357318561097466,2,1,3
Synthetic_3,100,0.7274704058965047,4.32736042383865,2,2,1
Synthetic_3,100,0.7433659474054972,4.32736042383865,2,2,2
Synthetic_3,100,0.722315780321757,4.32736042383865,2,2,3
Synthetic_3,100,0.7344309488932291,4.32736042383865,2,3,1
Synthetic_3,100,0.7461600621541341,4.32736042383865,2,3,2
Synthetic_3,100,0.7256139993667603,4.32736042383865,2,3,3
Synthetic_4,250,0.32126803398132325,0.8672731888371618,1,1,1
Synthetic_4,250,0.3209229310353597,0.643311423963375,1,1,2
Synthetic_4,250,0.3206340312957764,0.643311423963375,1,1,3
Synthetic_4,250,0.3204902489980062,0.643311423963375,1,2,1
Synthetic_4,250,0.3277073939641317,0.643311423963375,1,2,2
Synthetic_4,250,0.3170272986094157,0.643311423963375,1,2,3
Synthetic_4,250,0.3203469435373942,0.643311423963375,1,3,1
Synthetic_4,250,0.3275802453358968,0.643311423963375,1,3,2
Synthetic_4,250,0.3176148811976115,0.643311423963375,1,3,3
Synthetic_4,250,0.34435598850250243,0.7704320352519668,2,1,1
Synthetic_4,250,0.34587326844533284,0.643311423963375,2,1,2
Synthetic_4,250,0.34711066087086995,0.643311423963375,2,1,3
Synthetic_4,250,0.3422443389892578,0.643311423963375,2,2,1
Synthetic_4,250,0.3549024025599162,0.643311423963375,2,2,2
Synthetic_4,250,0.34278097152709963,0.643311423963375,2,2,3
Synthetic_4,250,0.3428362846374512,0.643311423963375,2,3,1
Synthetic_4,250,0.3567243893941244,0.643311423963375,2,3,2
Synthetic_4,250,0.34537692070007325,0.643311423963375,2,3,3
Synthetic_4,200,0.3844705820083618,1.8165097428743955,1,1,1
Synthetic_4,200,0.3748267730077108,1.810092177680498,1,1,2
Synthetic_4,200,0.3752289692560832,1.810092177680498,1,1,3
Synthetic_4,200,0.36681005160013835,1.810092177680498,1,2,1
Synthetic_4,200,0.38046719233194987,1.810092177680498,1,2,2
Synthetic_4,200,0.36830659707387287,1.810092177680498,1,2,3
Synthetic_4,200,0.3667205095291138,1.810092177680498,1,3,1
Synthetic_4,200,0.3809782902399699,1.810092177680498,1,3,2
Synthetic_4,200,0.3663975238800049,1.810092177680498,1,3,3
Synthetic_4,200,0.40219568411509193,1.814211402596014,2,1,1
Synthetic_4,200,0.4064822514851888,1.810092177680498,2,1,2
Synthetic_4,200,0.4061713298161825,1.810092177680498,2,1,3
Synthetic_4,200,0.3925133307774862,1.810092177680498,2,2,1
Synthetic_4,200,0.4041676123936971,1.810092177680498,2,2,2
Synthetic_4,200,0.39385836124420165,1.810092177680498,2,2,3
Synthetic_4,200,0.39353179136912025,1.810092177680498,2,3,1
Synthetic_4,200,0.40621612866719564,1.810092177680498,2,3,2
Synthetic_4,200,0.3953498045603434,1.810092177680498,2,3,3
Synthetic_4,125,0.7520161787668864,2.3863253810913068,1,1,1
Synthetic_4,125,0.7362558205922445,2.0868422223557332,1,1,2
Synthetic_4,125,0.7583886861801148,2.088462374274803,1,1,3
Synthetic_4,125,0.7356229782104492,2.0971461591830547,1,2,1
Synthetic_4,125,0.6405722141265869,2.0757571185408294,1,2,2
Synthetic_4,125,0.6549100557963053,2.0765366523154833,1,2,3
Synthetic_4,125,0.7345600128173828,2.0971461591830547,1,3,1
Synthetic_4,125,0.6388645013173421,2.0757571185408294,1,3,2
Synthetic_4,125,0.6483286062876383,2.0765366523154833,1,3,3
Synthetic_4,125,0.8142167806625367,2.283010307115487,2,1,1
Synthetic_4,125,0.7754203955332438,2.0883650829763263,2,1,2
Synthetic_4,125,0.851785929997762,2.0877569229786057,2,1,3
Synthetic_4,125,0.9043411254882813,2.098358854450583,2,2,1
Synthetic_4,125,0.6767147620519002,2.0757571185408294,2,2,2
Synthetic_4,125,0.7298543771107991,2.0757571185408294,2,2,3
Synthetic_4,125,0.9049417018890381,2.098358854450583,2,3,1
Synthetic_4,125,0.6794979890187581,2.0757571185408294,2,3,2
Synthetic_4,125,0.7333260933558147,2.0757571185408294,2,3,3
Synthetic_4,100,0.8831146637598674,3.1154663293458302,1,1,1
Synthetic_4,100,0.8283778349558513,2.5021418795803587,1,1,2
Synthetic_4,100,0.883719269434611,2.523633132790445,1,1,3
Synthetic_4,100,0.679971178372701,1.993867907903597,1,2,1
Synthetic_4,100,0.687180757522583,1.993867907903597,1,2,2
Synthetic_4,100,0.6753880818684895,1.993867907903597,1,2,3
Synthetic_4,100,0.6795912663141886,1.993867907903597,1,3,1
Synthetic_4,100,0.6866662820180257,1.993867907903597,1,3,2
Synthetic_4,100,0.669213326772054,1.993867907903597,1,3,3
Synthetic_4,100,1.1132840394973755,2.816543665939879,2,1,1
Synthetic_4,100,1.0072133461634318,2.4051126797692666,2,1,2
Synthetic_4,100,0.896543550491333,2.4532394366848638,2,1,3
Synthetic_4,100,0.7066418329874674,1.993867907903597,2,2,1
Synthetic_4,100,0.7132049878438314,1.993867907903597,2,2,2
Synthetic_4,100,0.699152135848999,1.993867907903597,2,2,3
Synthetic_4,100,0.7098445415496826,1.993867907903597,2,3,1
Synthetic_4,100,0.715858260790507,1.993867907903597,2,3,2
Synthetic_4,100,0.7020801703135172,1.993867907903597,2,3,3
Synthetic_5,250,0.32109262148539225,1.3294012894573777,1,1,1
Synthetic_5,250,0.32011611461639405,1.3292038567821165,1,1,2
Synthetic_5,250,0.3197831471761068,1.3292038567821165,1,1,3
Synthetic_5,250,0.31058942476908363,1.3292038567821165,1,2,1
Synthetic_5,250,0.3229837735493978,1.3292038567821165,1,2,2
Synthetic_5,250,0.31020660400390626,1.3292038567821165,1,2,3
Synthetic_5,250,0.3109470764795939,1.3292038567821165,1,3,1
Synthetic_5,250,0.32414998213450114,1.3292038567821165,1,3,2
Synthetic_5,250,0.3091502825419108,1.3292038567821165,1,3,3
Synthetic_5,250,0.3454212824503581,1.3292038567821165,2,1,1
Synthetic_5,250,0.345247491200765,1.3292038567821165,2,1,2
Synthetic_5,250,0.3474870681762695,1.3292038567821165,2,1,3
Synthetic_5,250,0.33799604574839276,1.3292038567821165,2,2,1
Synthetic_5,250,0.35036439895629884,1.3292038567821165,2,2,2
Synthetic_5,250,0.3401060183842977,1.3292038567821165,2,2,3
Synthetic_5,250,0.33715999126434326,1.3292038567821165,2,3,1
Synthetic_5,250,0.3509867588678996,1.3292038567821165,2,3,2
Synthetic_5,250,0.33932674725850426,1.3292038567821165,2,3,3
Synthetic_5,200,0.3800496101379395,1.4978461754703014,1,1,1
Synthetic_5,200,0.37929481665293374,1.4948696931774696,1,1,2
Synthetic_5,200,0.3757272005081177,1.4948696931774696,1,1,3
Synthetic_5,200,0.36667832533518474,1.4948696931774696,1,2,1
Synthetic_5,200,0.38100719451904297,1.4948696931774696,1,2,2
Synthetic_5,200,0.3679101785024007,1.4948696931774696,1,2,3
Synthetic_5,200,0.3668699105580648,1.4948696931774696,1,3,1
Synthetic_5,200,0.3801385243733724,1.4948696931774696,1,3,2
Synthetic_5,200,0.364503812789917,1.4948696931774696,1,3,3
Synthetic_5,200,0.40342525641123456,1.4963832907753956,2,1,1
Synthetic_5,200,0.4014579693476359,1.4948696931774696,2,1,2
Synthetic_5,200,0.40589242776234946,1.4948696931774696,2,1,3
Synthetic_5,200,0.3960490385691325,1.4948696931774696,2,2,1
Synthetic_5,200,0.40730058352152504,1.4948696931774696,2,2,2
Synthetic_5,200,0.39622276624043784,1.4948696931774696,2,2,3
Synthetic_5,200,0.39587082068125407,1.4948696931774696,2,3,1
Synthetic_5,200,0.40882803599039713,1.4948696931774696,2,3,2
Synthetic_5,200,0.3962526877721151,1.4948696931774696,2,3,3
Synthetic_5,125,0.7820945183436075,2.3444255778339884,1,1,1
Synthetic_5,125,0.7925609032313029,2.2182702767666904,1,1,2
Synthetic_5,125,0.7969421943028768,2.218210851517312,1,1,3
Synthetic_5,125,0.56511017481486,2.210449082563675,1,2,1
Synthetic_5,125,0.578389581044515,2.210449082563675,1,2,2
Synthetic_5,125,0.5602139234542847,2.210449082563675,1,2,3
Synthetic_5,125,0.5666977961858114,2.210449082563675,1,3,1
Synthetic_5,125,0.5771519184112549,2.210449082563675,1,3,2
Synthetic_5,125,0.5574411392211914,2.210449082563675,1,3,3
Synthetic_5,125,0.9163192828496297,2.2782992873638017,2,1,1
Synthetic_5,125,0.9180442333221436,2.215533393266004,2,1,2
Synthetic_5,125,0.8479092280069987,2.2185285456352104,2,1,3
Synthetic_5,125,0.5960999488830566,2.210449082563675,2,2,1
Synthetic_5,125,0.5985885063807169,2.210449082563675,2,2,2
Synthetic_5,125,0.5852681159973144,2.210449082563675,2,2,3
Synthetic_5,125,0.5974205652872722,2.210449082563675,2,3,1
Synthetic_5,125,0.6010579109191895,2.210449082563675,2,3,2
Synthetic_5,125,0.5869509696960449,2.210449082563675,2,3,3
Synthetic_5,100,0.8431709130605062,1.7282014210725347,1,1,1
Synthetic_5,100,0.8226770003636678,0.8555769932424774,1,1,2
Synthetic_5,100,0.84678848584493,0.7885059789574594,1,1,3
Synthetic_5,100,0.7186235984166464,0.27267294183338936,1,2,1
Synthetic_5,100,0.720665454864502,0.27267294183338936,1,2,2
Synthetic_5,100,0.7053109248479207,0.27267294183338936,1,2,3
Synthetic_5,100,0.7198642015457153,0.27267294183338936,1,3,1
Synthetic_5,100,0.7201730807622274,0.27267294183338936,1,3,2
Synthetic_5,100,0.6994799375534058,0.27267294183338936,1,3,3
Synthetic_5,100,1.0285401185353598,1.52165307360307,2,1,1
Synthetic_5,100,0.8864617824554444,0.7734436520418632,2,1,2
Synthetic_5,100,0.9900688727696737,0.7920208220245831,2,1,3
Synthetic_5,100,0.7398102680842081,0.27267294183338936,2,2,1
Synthetic_5,100,0.750356650352478,0.27267294183338936,2,2,2
Synthetic_5,100,0.7395331541697184,0.27267294183338936,2,2,3
Synthetic_5,100,0.7417368809382121,0.27267294183338936,2,3,1
Synthetic_5,100,0.7524958451588949,0.27267294183338936,2,3,2
Synthetic_5,100,0.74082932472229,0.27267294183338936,2,3,3
